best_match_score,__id_left,__id_right,Event_left,Name_left,Age,Weight Class_left,Last Weight-In,Height_left,Reach_left,Born,Current Streak,UFC Competition,First Fight,Last Fight,Fight out of,Wins,Loss,Draws,No Contest,Concat_left,Event_right,Event Date,Event Location,Weight Class_right,Name_right,Height_right,Weight,Reach_right,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def.,TD Avg,TD Acc,TD Def,Sub. Avg.,Win s,Los s,Concat_right
0.9736892409037414,206_left,168_right,UFC 242: Khabib vs. Poirier,Belal Muhammad,30,Welterweight,171.0 lbs,"5'10"" (178cm)","71.0"" (180cm)","Chicago, Illinois, United States",1 Win,10,2010-09-15,"April 13, 2019","Chicago, Illinois, United States",17,3,0,0,UFC 242: Khabib vs. Poirier Belal Muhammad,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Welterweight,Belal Muhammad,"5' 11""",170 lbs.,"72""",Orthodox,"Jul 09, 1988",4.39,41%,3.95,59%,2.11,33%,90%,0.1,15,3,UFC 242: Khabib vs. Poirier Belal Muhammad
0.8634679262029327,207_left,169_right,UFC 242: Khabib vs. Poirier,"佐藤天, Sato Takashi",29,Welterweight,170.5 lbs,"5'11"" (180cm)","73.0"" (185cm)","Tokyo, Japan",2 Wins,2,2013-10-20,"April 27, 2019","Niigata, Japan",15,2,0,0,"UFC 242: Khabib vs. Poirier 佐藤天, Sato Takashi",UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Welterweight,Takashi Sato,"5' 10""",170 lbs.,"73""",Southpaw,"Jun 09, 1990",4.44,40%,7.3,48%,0.0,0%,0%,0.0,15,2,UFC 242: Khabib vs. Poirier Takashi Sato
0.22603510821164444,208_left,160_right,UFC 242: Khabib vs. Poirier,Khalid Taha,26,Bantamweight,136.0 lbs,"5'7"" (170cm)","69.0"" (175cm)","Warendorf, Germany",1 Win,3,2012-12-08,"April 13, 2019","Dortmund, Germany",13,3,0,0,UFC 242: Khabib vs. Poirier Khalid Taha,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
-0.07633691774777275,209_left,160_right,UFC 242: Khabib vs. Poirier,Bruno Gustavo Aparecido da Silva,29,Flyweight,125.4 lbs,"5'3"" (160cm)","66.0"" (168cm)","Piracicaba, Sao Paulo, Brazil",2 Wins,1,2011-02-06,"October 27, 2018","Rio de Janeiro, Rio de Janeiro, Brazil",12,3,1,0,UFC 242: Khabib vs. Poirier Bruno Gustavo Aparecido da Silva,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
0.22603510821164444,210_left,160_right,UFC 242: Khabib vs. Poirier,Teemu Packalén,32,Lightweight,155.0 lbs,"6'1"" (185cm)","75.5"" (192cm)",Finland,1 Loss,4,2010-04-03,"March 18, 2017","Turku, Finland",15,3,0,0,UFC 242: Khabib vs. Poirier Teemu Packalén,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
0.22603510821164444,211_left,160_right,UFC 242: Khabib vs. Poirier,Ottman Azaitar,29,Welterweight,160.5 lbs,"5'7"" (170cm)",,"Cologne, Germany",11 Wins,1,2014-01-11,"August 18, 2018",Germany,11,0,0,0,UFC 242: Khabib vs. Poirier Ottman Azaitar,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
0.22603510821164444,212_left,160_right,UFC 242: Khabib vs. Poirier,Nordine Taleb,37,Welterweight,170.5 lbs,"6'3"" (190cm)","75.0"" (191cm)","Cogolin, France",1 Win,12,2007-11-24,"May 04, 2019","Montreal, Quebec",15,6,0,0,UFC 242: Khabib vs. Poirier Nordine Taleb,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
-0.3250714652923992,213_left,160_right,UFC 242: Khabib vs. Poirier,"Muslim Magomedovich Salikhov, Муслим Магоме́дович Салихов",35,Welterweight,171.0 lbs,"5'11"" (180cm)","69.5"" (177cm)","Mkahachkala, Russia",1 Win,3,2011-07-22,"April 14, 2018","Buynaksk, Russia",14,2,0,0,"UFC 242: Khabib vs. Poirier Muslim Magomedovich Salikhov, Муслим Магоме́дович Салихов",UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Khabib Nurmagomedov,"5' 10""",155 lbs.,"70""",Orthodox,"Sep 20, 1988",4.29,49%,1.7,66%,5.09,44%,84%,0.6,27,0,UFC 242: Khabib vs. Poirier Khabib Nurmagomedov
0.9736892409037414,214_left,166_right,UFC 242: Khabib vs. Poirier,Mairbek Taisumov,30,Lightweight,161.0 lbs,"5'11"" (180cm)","73.0"" (185cm)","Grozny, Chechen Republic, Russia",6 Wins,9,2007-02-23,"September 15, 2018","Vienna, Austria",27,5,0,0,UFC 242: Khabib vs. Poirier Mairbek Taisumov,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Mairbek Taisumov,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988",2.88,41%,2.02,63%,1.66,77%,87%,0.0,27,5,UFC 242: Khabib vs. Poirier Mairbek Taisumov
0.8274952180013452,215_left,167_right,UFC 242: Khabib vs. Poirier,Carlos Diego Ferreira,34,Lightweight,157.0 lbs,"5'9"" (175cm)","74.0"" (188cm)","Manaus, Amazonas, Brazil",4 Wins,9,2011-04-15,"February 23, 2019","McAllen, Texas",15,2,0,0,UFC 242: Khabib vs. Poirier Carlos Diego Ferreira,UFC 242: Khabib vs. Poirier,"September 07, 2019",---,Lightweight,Diego Ferreira,"5' 9""",155 lbs.,"74""",Orthodox,"Jan 18, 1985",4.7,37%,3.03,59%,0.7,23%,67%,1.2,15,2,UFC 242: Khabib vs. Poirier Diego Ferreira
-0.3636945143154327,216_left,25_right,UFC on ESPN+ 16,Antônio Carlos Júnior,29,Middleweight,185.6 lbs,"6'1"" (185cm)","79.0"" (201cm)","Joao Pessoa, Paraiba, Brazil",1 Loss,12,2013-07-20,"May 18, 2019","Salvador, Bahia, Brazil",10,3,0,1,UFC on ESPN+ 16 Antônio Carlos Júnior,UFC Fight Night: Ngannou vs. Dos Santos,"June 29, 2019","Minneapolis, Minnesota, USA",Heavyweight,Junior Dos Santos,"6' 4""",238 lbs.,"77""",Orthodox,"Jan 30, 1984",4.76,48%,3.07,58%,0.34,55%,80%,0.1,21,5,UFC Fight Night: Ngannou vs. Dos Santos Junior Dos Santos
-0.42258192716157883,217_left,93_right,UFC on ESPN+ 16,Uriah Hall,34,Middleweight,185.5 lbs,"6'0"" (183cm)","79.5"" (202cm)","Spanish Town, Jamaica",1 Win,15,2005-10-29,"December 29, 2018","New York City, New York",14,9,0,0,UFC on ESPN+ 16 Uriah Hall,UFC Fight Night: De Randamie vs. Ladd,"July 13, 2019","Sacramento, California, USA",Featherweight,Ryan Hall,"5' 10""",155 lbs.,"71""",,"Feb 22, 1985",2.29,43%,0.52,72%,0.46,20%,0%,0.9,7,1,UFC Fight Night: De Randamie vs. Ladd Ryan Hall
-0.6477160074599767,218_left,2_right,UFC on ESPN+ 16,David Branch,37,Middleweight,185.5 lbs,"6'1"" (185cm)","78.0"" (198cm)","Charlotte, North Carolina, United States",2 Losses,10,2007-09-29,"March 30, 2019","Brooklyn, New York",22,6,0,0,UFC on ESPN+ 16 David Branch,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.17055107696254693,219_left,58_right,UFC on ESPN+ 16,Andrew Sanchez,31,Middleweight,184.5 lbs,"6'1"" (185cm)","76.0"" (193cm)",United States,2 Wins,7,2008-07-05,"May 04, 2019",Missouri,14,4,0,0,UFC on ESPN+ 16 Andrew Sanchez,UFC 239: Jones vs. Santos,"July 06, 2019","Las Vegas, Nevada, USA",Welterweight,Diego Sanchez,"5' 10""",170 lbs.,"72""",Southpaw,"Dec 31, 1981",2.85,37%,2.9,57%,1.65,24%,50%,0.9,31,11,UFC 239: Jones vs. Santos Diego Sanchez
-0.6477160074599767,220_left,2_right,UFC on ESPN+ 16,Misha Cirkunov,32,Light Heavyweight,206.0 lbs,"6'3"" (191cm)","77.0"" (196cm)","Riga, Latvia",1 Loss,9,2010-01-30,"March 02, 2019","Toronto, Ontario",14,5,0,0,UFC on ESPN+ 16 Misha Cirkunov,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.6477160074599767,221_left,2_right,UFC on ESPN+ 16,Jimmy Crute,23,Light Heavyweight,206.0 lbs,"6'3"" (190cm)","72.4"" (184cm)",Australia,10 Wins,3,2016-02-20,"February 09, 2019","Melbourne, Victoria, Australia",10,0,0,0,UFC on ESPN+ 16 Jimmy Crute,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.6477160074599767,222_left,2_right,UFC on ESPN+ 16,Augusto Sakai,28,Heavyweight,264.0 lbs,"6'3"" (191cm)","77.0"" (196cm)","Curitiba, Parana, Brazil",4 Wins,3,2011-10-15,"April 27, 2019","Curitiba, Parana, Brazil",13,1,1,0,UFC on ESPN+ 16 Augusto Sakai,UFC Fight Night: Moicano vs. The Korean Zombie,"June 22, 2019","Greenville, South Carolina, USA",Bantamweight,John Lineker,"5' 3""",135 lbs.,"67""",Orthodox,"Jun 12, 1990",5.36,40%,4.27,56%,0.56,58%,67%,0.6,31,9,UFC Fight Night: Moicano vs. The Korean Zombie John Lineker
-0.4644647529086969,223_left,32_right,UFC on ESPN+ 16,Marcin Tybura,33,Heavyweight,249.0 lbs,"6'3"" (191cm)","78.0"" (198cm)","Uniejów, Poland",1 Loss,9,2011-11-05,"April 20, 2019","Łódź, Poland",17,5,0,0,UFC on ESPN+ 16 Marcin Tybura,UFC Fight Night: Ngannou vs. Dos Santos,"June 29, 2019","Minneapolis, Minnesota, USA",Lightweight,Drew Dober,"5' 8""",155 lbs.,"70""",Southpaw,"Oct 19, 1988",4.33,39%,4.14,53%,0.97,17%,60%,0.1,20,9,UFC Fight Night: Ngannou vs. Dos Santos Drew Dober
